,city_name,city_code,year,month,temp,gtemp,rain,wind,sunshine,humidity
409,湘潭市,4303.0,2017,1,8.125806451612902,9.258064516129028,1.316129032258064,2.42258064516129,2.4322580645161285,81.51612903225806
410,湘潭市,4303.0,2017,12,8.28709677419355,9.25483870967742,1.1064516129032258,2.229032258064517,4.364516129032259,72.16129032258064
411,湘西土家族苗族自治州,4331.0,2017,1,7.500000000000001,8.135483870967743,0.5451612903225808,1.1709677419354838,1.2064516129032257,77.3225806451613
412,湘西土家族苗族自治州,4331.0,2017,12,7.69032258064516,8.59032258064516,0.14838709677419354,1.0516129032258066,2.0935483870967744,76.3225806451613
413,湛江市,4408.0,2017,1,18.764516129032256,21.151612903225807,0.4483870967741936,2.5709677419354837,5.074193548387097,81.35483870967742
414,湛江市,4408.0,2017,12,17.67096774193548,20.019354838709678,0.03870967741935484,2.487096774193548,4.261290322580645,63.70967741935484
415,滁州市,3411.0,2017,1,4.141935483870967,5.280645161290322,1.5612903225806452,2.1161290322580637,4.303225806451613,80.6774193548387
416,滁州市,3411.0,2017,12,4.022580645161291,4.358064516129032,0.27419354838709675,1.6838709677419357,3.829032258064516,69.45161290322581
417,滨州市,3716.0,2017,1,-0.3483870967741936,-0.2806451612903225,0.31935483870967746,1.8806451612903228,4.041935483870968,65.58064516129032
418,滨州市,3716.0,2017,12,0.8677419354838711,-1.3774193548387093,0.0,1.8741935483870968,5.4967741935483865,52.935483870967744
419,漯河市,4111.0,2017,1,3.009677419354839,3.483870967741935,0.8935483870967742,1.5354838709677419,3.3032258064516125,68.7741935483871
420,漯河市,4111.0,2017,12,4.564516129032258,2.5806451612903225,0.04193548387096775,1.7322580645161294,5.677419354838709,50.064516129032256
421,漳州市,3506.0,2017,1,16.258064516129032,18.37096774193548,0.8225806451612904,1.4967741935483874,3.4903225806451608,75.12903225806451
422,漳州市,3506.0,2017,12,16.309677419354838,19.145161290322573,0.07419354838709677,1.6451612903225803,4.67741935483871,58.58064516129032
423,潍坊市,3707.0,2017,1,-0.18709677419354853,0.0064516129032259496,0.8612903225806453,1.645161290322581,4.77741935483871,66.7741935483871
424,潍坊市,3707.0,2017,12,1.3258064516129031,0.3806451612903225,0.029032258064516123,1.7,6.293548387096774,51.12903225806453
425,潮州市,4451.0,2017,1,17.300000000000004,20.645161290322584,0.3032258064516129,1.6806451612903226,4.293548387096774,78.96774193548387
426,潮州市,4451.0,2017,12,17.08709677419355,20.003225806451614,0.035483870967741936,1.6258064516129032,5.45483870967742,61.903225806451616
427,濮阳市,4109.0,2017,1,0.5548387096774194,1.5548387096774194,0.17419354838709675,1.8258064516129036,3.6612903225806455,68.6774193548387
428,濮阳市,4109.0,2017,12,1.119354838709677,0.38709677419354827,0.04838709677419355,2.129032258064516,5.741935483870968,53.838709677419345
