city_name,city_code,year,temp,gtemp,rain,wind,sunshine,humidity
吕梁市,1411.0,2017,-2.812903225806452,-2.387096774193548,0.0774193548387097,1.9741935483870967,5.596774193548387,50.29032258064516
吴忠市,6403.0,2017,-4.641935483870967,-6.348387096774192,0.0,1.4612903225806448,5.800000000000002,45.0
周口市,4116.0,2017,3.009677419354839,3.483870967741935,0.8935483870967742,1.5354838709677419,3.3032258064516125,68.7741935483871
呼伦贝尔市,1507.0,2017,-25.03870967741935,-14.006451612903225,0.0,3.9903225806451608,6.12258064516129,68.74193548387096
呼和浩特市,1501.0,2017,-9.083870967741934,-7.948387096774192,0.04193548387096775,3.548387096774193,6.232258064516128,51.838709677419345
和田地区,6532.0,2017,-3.545161290322581,-3.5548387096774183,0.08064516129032258,1.2903225806451613,4.567741935483872,64.09677419354838
咸宁市,4212.0,2017,7.47741935483871,7.8774193548387075,1.809677419354839,2.235483870967742,3.4096774193548387,69.58064516129032
咸阳市,6104.0,2017,2.6903225806451614,1.9032258064516128,0.11612903225806452,2.1161290322580646,3.448387096774194,55.548387096774185
哈密地区,6522.0,2017,-8.793548387096775,-8.583870967741936,0.0064516129032258064,1.1483870967741934,5.4161290322580635,69.29032258064517
哈尔滨市,2301.0,2017,-16.5741935483871,-8.358064516129032,0.14193548387096774,2.570967741935483,4.2612903225806456,71.5806451612903
唐山市,1302.0,2017,-4.329032258064517,-3.3290322580645157,0.4677419354838709,1.8096774193548388,4.387096774193549,70.80645161290323
商丘市,4114.0,2017,1.4838709677419355,2.5387096774193543,1.035483870967742,1.9806451612903229,3.438709677419355,73.48387096774194
商洛市,6110.0,2017,-3.8870967741935485,,0.12258064516129033,4.832258064516129,4.990322580645162,60.354838709677416
喀什地区,6531.0,2017,-5.496774193548387,-5.129032258064514,0.4161290322580645,0.9258064516129032,3.674193548387096,69.58064516129032
嘉兴市,3304.0,2017,6.7483870967741915,7.393548387096772,3.016129032258064,2.7677419354838713,3.254838709677419,81.2258064516129
嘉峪关市,6202.0,2017,-7.300000000000002,-8.058064516129031,0.0,2.9741935483870963,7.2032258064516155,49.25806451612904
四平市,2203.0,2017,-12.616129032258065,-6.329032258064517,0.267741935483871,2.661290322580645,6.103225806451612,68.70967741935483
固原市,6404.0,2017,-4.225806451612904,-3.05483870967742,0.045161290322580636,2.129032258064516,6.287096774193548,38.61290322580645
塔城地区,6542.0,2017,-9.019354838709676,-0.5419354838709677,0.4741935483870967,1.2451612903225806,5.27741935483871,70.83870967741936
大兴安岭地区,2327.0,2017,-23.067741935483877,-22.50322580645161,0.022580645161290318,2.4193548387096784,4.758064516129031,64.2258064516129
大同市,1402.0,2017,-9.209677419354838,-8.55483870967742,0.03225806451612903,2.1,7.341935483870968,52.0
大庆市,2306.0,2017,-16.580645161290327,-7.429032258064517,0.03870967741935485,2.0645161290322576,4.793548387096775,69.19354838709678
大理白族自治州,5329.0,2017,9.912903225806453,10.380645161290325,0.25161290322580643,2.577419354838709,8.012903225806452,55.25806451612904
大连市,2102.0,2017,-1.9935483870967745,-1.835483870967742,0.31935483870967746,3.0225806451612898,5.941935483870967,57.387096774193544
天水市,6205.0,2017,0.5709677419354838,1.435483870967742,0.06774193548387097,1.8516129032258064,3.6967741935483867,60.838709677419345
天津市,1200.0,2017,-1.6516129032258062,-1.196774193548387,0.04193548387096775,2.648387096774193,4.474193548387096,58.29032258064516
太原市,1401.0,2017,-2.5032258064516135,-1.929032258064516,0.06451612903225806,1.6483870967741934,6.003225806451613,54.516129032258064
